,OPEN,HIGH,LOW,CLOSE,VOLUME
1/7/2003,21.81543346,21.98145376,21.56816794,21.75538404,38640400
1/6/2003,21.22906365,22.02384001,21.20433728,21.83662638,40984500
1/3/2003,21.11249895,21.27851643,20.96767162,21.26791976,32222600
1/2/2003,20.38483466,21.25025958,20.2753332,21.16901471,44516300
12/31/2002,20.0810536,20.23647724,19.77020879,20.16583151,34036600
12/30/2002,20.01040744,20.25060651,19.80906409,20.12344229,29968000
12/27/2002,20.42369106,20.54025897,19.86558073,19.86558073,22205700
12/26/2002,20.68508342,21.00652772,20.38130188,20.5755816,17485600
12/24/2002,20.64622715,20.74160208,20.52612902,20.56145171,10937000
12/23/2002,20.64622679,20.95707442,20.547322,20.79811774,22599300
12/20/2002,20.50846597,20.7981178,20.47314293,20.78752113,31176900
12/19/2002,20.4071122,20.88164573,20.14348226,20.34032806,39264200
12/18/2002,20.74807414,20.77619537,20.40008333,20.56529178,35612600
12/17/2002,21.11715756,21.24721324,20.89570666,20.93437238,32353900
12/16/2002,20.57232058,21.26478889,20.51608094,21.21557832,37098400
12/13/2002,20.60395826,20.80431666,20.37899159,20.40359669,36862200
12/12/2002,21.05739863,21.15933589,20.70589206,20.90625081,34465600
12/11/2002,20.7832241,21.20503375,20.6918345,20.90976682,39201000
12/10/2002,20.64262124,21.0222487,20.55123129,20.88164571,33319900
12/9/2002,21.01170424,21.14879145,20.45280983,20.45983891,36789600
12/6/2002,20.6777738,21.39836053,20.62856288,21.34914996,49824100
12/5/2002,21.59520616,21.61981162,21.02224868,21.13824656,36724900
12/4/2002,21.25775791,21.73932263,21.13824673,21.49678239,64040800
12/3/2002,21.77798859,21.83071528,21.46163197,21.64441715,34407700
12/2/2002,22.55833372,22.76220824,21.76744391,22.0873135,49911900
11/29/2002,22.32282503,22.37554891,21.96077114,22.03458963,19385700
11/27/2002,21.52138742,22.27009819,21.48975288,22.1400397,37764000
11/26/2002,21.71471739,21.84828883,21.2050339,21.23315232,42284700
11/25/2002,21.84125971,22.13301088,21.60926432,21.8588361,33846400
11/22/2002,21.8588359,22.13652399,21.78501741,21.83774375,32513800
11/21/2002,21.54950861,22.10840548,21.48975319,22.07325271,55128200
11/20/2002,20.62856289,21.48623718,20.61801559,21.46866361,36688400
11/19/2002,20.64262122,21.02224867,20.55123126,20.76213486,32806600
11/18/2002,21.39133192,21.39133192,20.75861867,20.80431629,28934800
11/15/2002,20.63559187,21.18042812,20.61801549,21.12770178,39152100
11/14/2002,20.66019789,20.98709901,20.54771578,20.89219329,31896800
11/13/2002,20.04506132,20.54419996,19.73924954,20.30166218,63891500
11/12/2002,20.16457484,20.61098679,20.06263758,20.27002505,37724500
11/11/2002,20.46335454,20.48092846,19.86227864,20.02397132,33505100
11/8/2002,20.82189031,21.18745751,20.46686796,20.51256558,37905400
11/7/2002,21.3456346,21.41593732,20.71292416,20.90273806,51572000
11/6/2002,21.50732959,21.71471742,20.91328277,21.70417258,65013100
11/5/2002,20.93085663,21.36321114,20.93085663,21.28587898,37270800
11/4/2002,21.26830521,21.66902236,20.95194893,21.03279369,49080600
11/1/2002,20.05560546,20.92382741,19.95015524,20.73049774,51878900
10/31/2002,20.51608102,20.74104488,19.99936565,20.11536107,41620600
10/30/2002,20.17160342,20.62153148,20.01342651,20.43523335,41688600
10/29/2002,20.31220646,20.45632275,19.58107208,20.1329374,59508200
10/28/2002,21.03982527,21.08903584,20.23135874,20.49850479,39416100
10/25/2002,20.00639479,20.77267913,19.91148907,20.70589218,43672100
10/24/2002,20.89922202,20.95194871,19.96772889,20.05912165,54987400
10/23/2002,20.20323777,20.73049764,19.82009666,20.70589218,54905800
10/22/2002,20.30166169,20.63910765,20.11536109,20.46686767,40966800
10/21/2002,19.97476068,20.81134528,19.78143101,20.6953474,45859100
10/18/2002,19.8095525,20.32275176,19.55646706,20.15754296,47448700
10/17/2002,20.23839059,20.38953841,19.87985212,20.02748453,68534100
10/16/2002,19.72519144,19.86227866,19.20144453,19.42289543,62977800
10/15/2002,19.57755661,20.18566404,19.52834569,20.17863251,82320300
10/14/2002,18.24534659,18.8253328,18.18910694,18.748001,40631900
10/11/2002,17.85868938,18.78315344,17.76026824,18.58279504,82308300
10/10/2002,16.39642364,17.49663854,16.09061221,17.34197458,76749000
10/9/2002,16.80065388,17.01507324,16.34018132,16.45266307,79956400
10/8/2002,17.0537394,17.58099927,16.48781345,17.25058484,79531000
10/7/2002,17.14161592,17.54233306,16.61084274,16.81471445,53188000
10/4/2002,18.10474598,18.14692501,16.97289443,17.40173281,68483700
10/3/2002,18.22425651,18.73745576,17.80596298,17.9325057,55547000
10/2/2002,18.76909255,19.06435702,18.0344424,18.22777242,56749100
10/1/2002,17.97468726,19.14871818,17.6372413,19.13114426,67198100
9/30/2002,17.82353943,18.10474575,17.4368829,17.7497234,73096400
9/27/2002,18.87805902,19.09950711,18.08716922,18.08716922,64648300
9/26/2002,18.88508849,19.21902115,18.68472974,19.13466027,53638000
9/25/2002,18.30510453,18.79721164,17.83760008,18.64957922,59294400
9/24/2002,17.97820296,18.40352592,17.77081267,17.9325057,69507000
9/23/2002,18.40352573,18.54764202,18.06607942,18.4070415,46893800
9/20/2002,18.84993797,18.94835947,18.54412901,18.64957922,46325600
9/19/2002,19.09115598,19.37460739,18.63973579,18.63973579,48510500
9/18/2002,19.44809399,19.96950071,19.19263831,19.42709597,54719400
9/17/2002,20.80585155,20.91083396,19.70704703,19.73504276,47609700
9/16/2002,20.25294955,20.45591386,19.95550272,20.45591386,28167600
9/13/2002,20.03598946,20.45941427,19.8820161,20.37892716,41131000
9/12/2002,20.75686074,20.78835374,20.1409694,20.30194047,43601700
9/11/2002,21.35875434,21.65970125,20.87933842,20.8898362,27711200
9/10/2002,20.89333615,21.11729638,20.69037184,21.08930065,41416600
9/9/2002,20.17946238,20.96682255,20.07448277,20.72536753,33998400
9/6/2002,20.40692298,20.69387202,20.26344706,20.49440744,38622200
9/5/2002,19.96600025,20.29494253,19.61956247,20.06748257,67250900
9/4/2002,20.0079939,20.58189164,19.81552703,20.33343611,51099500
9/3/2002,20.74986311,20.84434529,19.84702308,19.89251396,76586400
8/30/2002,21.08230272,21.68069611,20.98432082,21.11729616,30366700
8/29/2002,20.93882741,21.5617189,20.77785634,21.24327405,42965700
8/28/2002,21.64220332,21.71568992,21.12429669,21.2292763,38970600
8/27/2002,22.48905205,22.68151893,21.71918981,21.9501502,35335700
8/26/2002,22.2126038,22.46805669,21.71919001,22.33508135,33830100
8/23/2002,22.59753457,22.64652587,21.94665016,22.10412079,33716400
8/22/2002,22.41556588,22.99646413,22.26859268,22.83199264,38399800
8/21/2002,22.26509247,22.51704808,21.74368576,22.5065503,39628900
8/20/2002,22.18110786,22.38407252,21.76118348,22.03063423,30508300
8/19/2002,21.70519205,22.50655009,21.57921407,22.38407254,33669900
8/16/2002,21.48123223,21.92215463,21.19428318,21.62120772,36517300
8/15/2002,21.48822972,21.89065896,21.26426984,21.71919011,45551500
8/14/2002,20.15146746,21.41474314,19.80152959,21.27127002,57423600
8/13/2002,20.54689868,21.07530555,20.02199189,20.13397166,49690500
8/12/2002,20.49090718,20.93882729,20.33693627,20.71136978,25841700
8/9/2002,20.52940057,21.17328763,20.26694718,20.94582768,41879200
8/8/2002,19.94150482,20.87933829,19.7245451,20.82684726,48339800
8/7/2002,19.74904105,19.96950086,19.01416944,19.82952501,43289400
8/6/2002,18.82520504,19.75953878,18.7832118,19.30111808,64730000
8/5/2002,19.26612477,19.42009813,18.23730922,18.31429345,47191300
8/2/2002,19.9695007,20.11297662,18.96168071,19.3711073,51772900
8/1/2002,20.80235137,20.96682252,19.91001159,20.06748257,66571900
7/31/2002,20.66587615,21.03681203,20.23195391,20.90033662,44669900
7/30/2002,20.25644989,20.98432134,20.04648752,20.82334992,47532200
7/29/2002,19.61956272,20.61338484,19.54957619,20.41392061,53492900
7/26/2002,18.62224048,19.07016024,18.32479365,18.95468005,41206800
7/25/2002,18.48926245,19.04216462,17.55492872,18.39478028,87176600
7/24/2002,16.34064415,18.78671191,16.18317316,18.64673606,107022800
7/23/2002,17.88737117,18.12882654,16.90754412,16.97753064,74484100
7/22/2002,18.4297731,19.06316272,17.50243743,17.76489082,78134000
7/19/2002,19.36060959,19.63706085,18.4997628,18.64323592,77572600
7/18/2002,20.73936284,20.87933833,19.7070472,19.72454515,32656700
7/17/2002,21.35525417,21.64920337,20.40692292,20.7533607,48880600
7/16/2002,20.88633871,21.32725831,20.44891638,20.69037175,53282400
7/15/2002,21.06830548,21.33425931,19.75603849,21.31326093,77317200
7/12/2002,21.65970142,21.85566558,21.02631214,21.14179199,39018600
7/11/2002,21.1102986,21.66669839,20.60638738,21.49872997,59476500
7/10/2002,22.59403441,22.61853006,21.20828084,21.23627657,50522500
7/9/2002,23.19942836,23.41288801,22.24759702,22.45405896,28620400
7/8/2002,23.63685035,23.88880351,23.13993684,23.31840585,19118600
7/5/2002,22.86698575,23.82931487,22.82499496,23.75232819,19013500
7/3/2002,22.11112131,22.53804305,21.79617654,22.42256566,30565800
7/2/2002,22.89498137,23.01395885,22.16360985,22.23359882,34213900
7/1/2002,23.70683667,23.92379919,22.90547862,22.95446992,20270200
6/28/2002,23.72783269,24.16875509,23.60185471,23.62985044,28184200
6/27/2002,23.46887923,23.81531701,22.79349916,23.79432144,31616400
6/26/2002,22.31408328,23.34640172,22.31058566,23.19592809,37913600
6/25/2002,24.0987681,24.30523004,23.13293892,23.13993662,33355000
6/24/2002,23.50737272,24.23524382,23.03145688,23.92379947,37169700
6/21/2002,24.15825686,24.31922792,23.53186775,23.74183011,31190700
6/20/2002,24.65983889,24.93532596,24.20650526,24.2936846,25691000
6/19/2002,25.09224759,25.41655475,24.65286301,24.75050353,21540700
6/18/2002,25.17593928,25.62578503,25.13758002,25.60486269,21628500
6/17/2002,24.54127342,25.38516876,24.51686321,25.30845338,17647200
6/14/2002,23.9798383,24.415735,23.34866056,24.35994162,39267500
6/13/2002,24.6145039,24.91788905,24.33901683,24.41224991,21043900
6/12/2002,24.46804309,24.85163185,24.14373594,24.77142825,31266000
6/11/2002,25.31193833,25.45491384,24.47501874,24.55522234,19990700
6/10/2002,25.00158019,25.42701573,24.92486202,25.17593888,18759900
6/7/2002,24.49245359,25.23870842,24.47153125,25.03645165,24011600
6/6/2002,25.80363158,25.82455357,24.97019741,25.07829875,22998500
6/5/2002,25.59788647,25.84896332,25.38865639,25.82804132,19695900
6/4/2002,25.31891478,25.68506628,25.10968471,25.48629738,25856200
6/3/2002,26.34414158,26.52198813,25.31193852,25.39563278,26056300
5/31/2002,26.45224584,26.85675659,26.2604499,26.38947637,19826300
5/30/2002,26.15583639,26.49060471,25.92916975,26.31275816,18217900
5/29/2002,26.52896431,26.66844916,26.3580907,26.41737475,14773300
5/28/2002,27.02763012,27.05552541,26.46968023,26.69634687,24236900
5/24/2002,27.35193734,27.42865307,26.87419385,26.90209159,11877000
5/23/2002,27.10086042,27.48444918,26.82886122,27.39378162,13879800
5/22/2002,26.73819413,27.05204046,26.66147596,26.98927099,15844200
5/21/2002,27.39726966,27.52629579,26.77306523,26.90557678,16877200
5/20/2002,27.58208941,27.59952633,27.18106409,27.25429439,13833800
5/17/2002,27.58906507,27.79480692,27.39378125,27.67275654,27823700
5/16/2002,27.25429416,27.5262958,27.12527048,27.48444902,28092000
5/15/2002,27.18455191,27.6762448,27.11132161,27.2856803,29535300
5/14/2002,27.226399,27.48793702,27.01019318,27.43562872,34201200
5/13/2002,26.04075911,26.64403876,25.89081064,26.61614347,14677700
5/10/2002,26.6510145,26.67891259,25.8245533,25.86640043,18958900
5/9/2002,26.88814269,27.04506411,26.51501511,26.57429636,18085600
5/8/2002,26.33019521,27.13573163,26.239528,27.0136809,27917400
5/7/2002,25.99891236,26.07563088,25.58045291,25.65019499,21910000
5/6/2002,26.53593701,26.65798774,25.7234252,25.77922102,23630400
5/3/2002,26.87070519,26.92650137,26.38250053,26.51501487,18185500
5/2/2002,27.04506401,27.32752717,26.58475743,26.9265015,15666800
5/1/2002,26.65101472,27.09737261,26.2430161,27.07296239,24575600
4/30/2002,26.31973149,26.88465432,26.18721958,26.61265547,19473500
4/29/2002,26.63706556,26.75214299,26.18373194,26.26393833,17724400
4/26/2002,27.28568024,27.36239841,26.41388682,26.44875786,19769800
4/25/2002,27.0834233,27.26824316,26.91255249,27.17409051,25451500
4/24/2002,27.55419148,27.99008819,27.14968073,27.1531686,18902700
4/23/2002,27.73901106,27.87501327,27.41819178,27.54024251,16967000
4/22/2002,28.18885657,28.20629348,27.65183148,27.70762765,13922900
4/19/2002,28.47480485,28.48875389,28.25162608,28.36321529,10499200
4/18/2002,28.37019168,28.56547236,27.75993629,28.22024287,25204800
4/17/2002,28.54106214,28.63870265,28.26557507,28.39111367,12920100
4/16/2002,27.95172902,28.51665221,27.94126785,28.47480507,15040900
4/15/2002,27.92383351,28.00752498,27.42865276,27.55767923,17394900
4/12/2002,27.71460124,27.93429493,27.37285962,27.85408854,14950600
4/11/2002,28.36670342,28.42249959,27.53326925,27.56465242,25453700
4/10/2002,28.09121624,28.5933703,28.08772837,28.54803809,17199300
4/9/2002,28.46783197,28.46783197,28.03193525,28.10516555,15122700
4/8/2002,27.81921751,28.41552387,27.787834,28.38065248,16470100
4/5/2002,28.47131976,28.62475366,28.11911452,28.29696108,19404900
4/4/2002,28.26557486,28.54455015,28.13655118,28.28998508,23549000
4/3/2002,28.75726785,28.82701027,28.11214141,28.45388269,25658500
4/2/2002,28.74680666,29.08506041,28.67357392,28.73285762,15669500
4/1/2002,28.83398586,29.13736822,28.57942114,28.95254872,17711000
3/28/2002,29.09203621,29.37100871,28.9281387,28.935112,17532900
3/27/2002,28.76424099,29.10598506,28.67008835,28.95254872,19020300
3/26/2002,28.58639457,29.10947062,28.5689601,28.8479326,19947600
3/25/2002,29.13388026,29.22803569,28.50967862,28.6177803,17499600
3/22/2002,29.27685597,29.43029231,28.99788103,29.11644633,15235400
3/21/2002,29.2071136,29.41634367,28.79562711,29.20362573,25846800
3/20/2002,29.62557312,29.65347121,29.16875407,29.18618854,17114500
3/19/2002,29.90454845,30.05798235,29.73716307,29.95685397,17912000
3/18/2002,29.83480304,29.99521303,29.48608567,29.68485457,17548900
3/15/2002,29.44075322,29.78249484,29.41634335,29.67788138,21220100
3/14/2002,29.34957786,29.48518881,29.20701074,29.29394106,11168100
3/13/2002,29.55473183,29.59645942,29.21048845,29.34957766,17175300
3/12/2002,29.37044002,29.77032019,29.314806,29.74250179,17153600
3/11/2002,29.64514003,29.99633957,29.48518859,29.76684213,15621800
3/8/2002,29.81552302,29.99633983,29.50257596,29.67991207,19930100
3/7/2002,29.80856986,29.85725049,29.18614842,29.50952921,19330800
3/6/2002,29.02271847,29.73554848,29.01228752,29.59645927,20143200
3/5/2002,29.10269615,29.47475792,28.97751614,29.12008048,22718900
3/4/2002,28.60545443,29.33219051,28.51852411,29.2487381,27184600
3/1/2002,27.84742163,28.58806691,27.77440051,28.54981757,26273600
2/28/2002,27.8856712,28.20557408,27.60749313,27.64922073,23755400
2/27/2002,27.93087386,28.24382371,27.47536003,27.82308131,28597900
2/26/2002,27.80569411,27.95869252,27.44754189,27.67356107,22346500
2/25/2002,27.15893264,27.87871569,27.14502344,27.75353568,17458700
2/22/2002,26.67559998,27.22847821,26.50869551,27.12416078,26572900
2/21/2002,27.22500027,27.46840413,26.64430643,26.65821563,26288600
2/20/2002,26.91900685,27.45449519,26.49130863,27.45449519,29242800
2/19/2002,27.30149976,27.35018039,26.76600864,26.81816718,15988100
2/15/2002,27.99694233,28.02823586,27.49622265,27.55881248,18366800
2/14/2002,28.1221216,28.28207304,27.80221594,27.96564564,20453800
2/13/2002,27.7639694,28.13255327,27.7187639,28.03866713,16781100
2/12/2002,27.58315305,27.84394401,27.25977226,27.62835578,13942500
2/11/2002,27.26672805,27.8196035,27.18675112,27.75006029,18792400
2/8/2002,26.77296188,27.51013205,26.65821595,27.28063461,19277800
2/7/2002,26.80425775,27.20066001,26.55389808,26.56085146,23445400
2/6/2002,27.12763919,27.15893271,26.57476096,26.79730223,29486000
2/5/2002,27.04070879,27.4197236,26.73819023,26.96073151,33614000
2/4/2002,28.02476067,28.02476067,27.05461794,27.19718227,24243400
2/1/2002,28.32379822,28.39682213,28.00389534,28.17080295,15838500
1/31/2002,27.99694261,28.39682244,27.81265068,28.35509484,19909200
1/30/2002,27.38495165,28.42811548,26.69298734,27.89958053,34711800
1/29/2002,28.58806714,28.68542875,27.26672801,27.34670252,27720800
1/28/2002,28.60545434,28.70629351,28.2646861,28.59154514,10589200
1/25/2002,28.33423232,28.70281583,28.30641392,28.48375247,12810700
1/24/2002,28.51504601,28.72715634,28.40377555,28.49418377,12142800
1/23/2002,28.16384674,28.48375241,27.95173676,28.3724816,12438900
1/22/2002,28.55329543,28.61588527,27.95173658,28.07344111,11689300
1/18/2002,28.29250464,28.58806704,28.17775593,28.34466353,17028000
1/17/2002,28.55677354,28.72367836,28.43159388,28.52547723,17283400
1/16/2002,28.74454348,28.77931526,28.18471187,28.22991494,17067000
1/15/2002,28.83147345,29.12355793,28.60545427,29.04010587,20219900
1/14/2002,28.86624554,28.9323105,28.62631681,28.71672504,12301100
1/11/2002,29.40868983,29.43303032,28.88363,28.96708484,13708400
1/10/2002,29.2278754,29.45737005,29.09226445,29.3634867,12823400
1/9/2002,29.57211901,29.95461207,29.1061711,29.18614839,16610300
1/8/2002,29.61036847,29.70425217,29.32523702,29.51648233,12683700
1/7/2002,29.92679375,30.02763327,29.53039183,29.61036877,13106500
1/4/2002,29.74250163,30.02415761,29.52691618,29.89897795,20140700
1/3/2002,29.21396696,29.66600289,29.17571727,29.6277532,15743000
1/2/2002,29.02619664,29.24873791,28.57415794,29.17223889,18651900
12/31/2001,29.3878276,29.47127966,28.72020309,28.74454358,14619500
12/28/2001,29.43650815,29.59645959,29.30785023,29.33566863,10593800
12/27/2001,29.09226435,29.36348659,29.07487724,29.35653078,9407300
12/26/2001,28.86624514,29.40868928,28.86624514,29.11312689,10304800
12/24/2001,28.9288356,29.00185672,28.85233657,28.89406382,5728800
12/21/2001,28.99837863,29.01228783,28.70976927,28.97056023,14037700
12/20/2001,29.02413879,29.12809863,28.69493696,28.72958954,14867900
12/19/2001,28.53553147,29.16968086,28.50434521,29.12463308,20143400
12/18/2001,28.72265763,28.90285462,28.62216377,28.84394498,13663700
12/17/2001,28.15434964,28.62909588,28.12316338,28.60830481,13925900
12/14/2001,27.92564184,28.32761449,27.81128646,28.20286358,16721900
12/13/2001,28.3137527,28.40038504,27.82514772,27.83207726,19026700
12/12/2001,28.69493701,28.77463737,28.19593407,28.6013727,16171500
12/11/2001,28.81622224,29.10037596,28.4696929,28.55632523,20833300
12/10/2001,29.14542377,29.33254996,28.62562975,28.63602529,13862700
12/7/2001,29.50928068,29.57511918,29.09344374,29.39145932,18857800
12/6/2001,29.66175207,29.86967176,29.51967642,29.66175207,17972900
12/5/2001,29.06225771,29.89046249,29.0449302,29.68254558,25204000
12/4/2001,28.47662207,28.95483429,28.27910034,28.95136831,17239900
12/3/2001,28.38306035,28.53206797,28.16128157,28.28603248,15220400
11/30/2001,28.64295758,28.81968823,28.51127469,28.52167265,13680300
11/29/2001,28.38652665,28.82315155,28.1578159,28.80582681,16354700
11/28/2001,28.7607761,28.90978372,28.24444807,28.27563433,20195500
11/27/2001,29.06572391,29.50928113,28.53553159,28.9998823,19261400
11/26/2001,29.11077179,29.31522272,28.87513184,29.17314707,13726000
11/23/2001,28.51820667,29.11077151,28.50434515,29.08651445,6717100
11/21/2001,28.67760975,28.73651905,28.3345464,28.5182066,11470200
11/20/2001,28.97909131,29.12809893,28.7261235,28.78156958,16209700
11/19/2001,28.82315139,29.14542367,28.66028225,29.11770098,13625400
11/16/2001,28.87859746,28.88552666,28.29642816,28.62909598,18134900
11/15/2001,28.63256214,28.91324987,28.48008819,28.80582681,19470200
11/14/2001,28.90978348,28.98948662,28.40385099,28.7330556,17571300
11/13/2001,28.31028951,28.69493743,28.22019119,28.69493743,15296200
11/12/2001,27.46475703,28.03653114,27.11822769,27.82168191,26068800
11/9/2001,27.89791899,28.14395448,27.61723092,28.06078813,15895800
11/8/2001,28.1127681,28.53206826,27.77663429,28.01920345,22563500
11/7/2001,27.73158359,28.19940028,27.68653547,27.89791871,19716000
11/6/2001,27.23951221,27.97762144,27.06624754,27.94989875,23245800
11/5/2001,27.15981223,27.49594327,27.10090016,27.35386762,15929500
11/2/2001,26.57764245,26.90337829,26.38012107,26.85833052,17575900
11/1/2001,25.94002721,26.77516431,25.62815046,26.60189964,29806800
10/31/2001,26.04398741,26.37665523,25.66280548,25.66280548,28124200
10/30/2001,26.1999241,26.32120903,25.57963658,25.78755627,26178600
10/29/2001,27.17367399,27.30882009,26.23457704,26.23457704,18727500
10/26/2001,27.10089994,27.73851531,27.00387207,27.22911683,18623300
10/25/2001,26.23457686,27.32614464,25.98854138,27.31574945,27467900
10/24/2001,26.76476884,26.92763555,26.50140584,26.64001827,16065200
10/23/2001,27.10436591,27.2152553,26.55684886,26.74051184,22062500
10/22/2001,26.1825998,26.96922038,26.15141077,26.93456779,17540600
10/19/2001,26.07863989,26.39398298,25.73557653,26.19992446,21912500
10/18/2001,26.36279365,26.48061502,25.99200726,26.22418122,16510000
10/17/2001,27.48901421,27.51673725,26.30388454,26.30388454,28542300
10/16/2001,27.04892302,27.3296111,26.754371,27.11476187,15877100
10/15/2001,26.6434817,26.92763577,26.44596032,26.87565844,16873000
10/12/2001,26.82367856,27.08010924,26.18259962,26.94496314,31360500
10/11/2001,26.75437107,27.22218776,26.75437107,27.11822792,23006300
10/10/2001,25.6628053,26.61576098,25.565775,26.53605819,19987400
10/9/2001,25.94349353,25.99200729,25.59349786,25.71824877,15976300
10/8/2001,25.82567198,26.18259928,25.68706233,25.9157703,12970300
10/5/2001,26.16527213,26.29348902,25.56577532,26.15834258,29796100
10/4/2001,26.52566292,26.76130288,25.99200739,26.23111333,32674100
10/3/2001,25.24696877,26.38358467,25.16033643,26.19992446,32045800
10/2/2001,25.03905162,25.58656868,24.91776705,25.58656868,19833100
10/1/2001,25.00439934,25.14994097,24.63361294,25.13261346,20457400
9/28/2001,24.6855931,26.98654796,24.51925798,25.1915256,21687200
9/27/2001,24.08609593,24.44648679,23.65293425,24.43955482,20536800
9/26/2001,24.46727778,24.48460563,23.80194213,24.13460995,18587500
9/25/2001,23.9128314,24.34599308,23.61828215,24.25936074,25466200
9/24/2001,23.55590636,24.05490965,23.32719596,23.89550373,25549600
9/21/2001,21.67078602,23.30293887,21.50445332,22.71037404,49782100
9/20/2001,23.66148999,24.14826849,23.02625813,23.07804357,36210900
9/19/2001,24.93885394,25.07694821,23.02625783,24.19660059,42771800
9/18/2001,25.01825942,25.3531367,24.68338214,24.92159426,22029200
9/17/2001,23.86862973,25.73289379,23.52339577,25.00790283,32388700
9/10/2001,26.18169618,27.09656652,26.18169618,26.99299805,23408700
9/7/2001,26.98263882,27.40727762,26.50276362,26.53383606,33133900
9/6/2001,27.89060593,28.11500834,27.24156436,27.24156436,21653000
9/5/2001,28.25309962,28.42226598,27.6489402,28.25309962,21477100
9/4/2001,28.30488552,29.1058283,28.13917495,28.15643492,24473400
8/31/2001,28.14953107,28.62249986,28.05631618,28.40845654,15985400
8/30/2001,28.65011894,28.95737716,27.68001256,28.12191168,17692600
8/29/2001,29.43725235,29.45451508,28.76059414,28.88833174,16180000
8/28/2001,29.83427181,29.90677059,29.24737512,29.24737512,12046600
8/27/2001,30.07248413,30.15188656,29.82736837,29.84462869,7425100
8/24/2001,29.46487158,30.12772009,29.30261128,30.08974435,11687700
8/23/2001,29.37856331,29.57189364,29.21630301,29.25427874,8744100
8/22/2001,29.30606413,29.54082322,28.97118685,29.39927626,11752300
8/21/2001,29.66856117,29.92403361,28.97809326,28.9849969,14480800
8/20/2001,29.32332687,29.70308388,29.23701839,29.6789175,10417400
8/17/2001,29.61677579,29.69272761,29.0505921,29.30606454,11604600
8/16/2001,29.66856087,29.99653209,29.39237267,29.96200939,10734700
8/15/2001,30.16224585,30.29343407,29.76522646,29.82046251,8520600
8/14/2001,30.47640715,30.54890594,30.01379503,30.17605292,13178100
8/13/2001,30.28998029,30.37628878,30.01724547,30.19331547,7431600
8/10/2001,30.01379493,30.37283582,29.50975094,30.18295888,11173300
8/9/2001,29.97926989,30.07248444,29.68927474,30.041412,14118500
8/8/2001,30.46950403,30.82854769,29.88605761,29.92058066,15183800
8/7/2001,30.52128689,30.84235447,30.39700508,30.69390387,8865100
8/6/2001,30.89414006,30.94937887,30.46259761,30.53164613,8550100
8/3/2001,31.24282735,31.24282735,30.73878611,31.09782943,10816300
8/2/2001,31.54318126,31.5500849,31.08056638,31.32913552,11070100
8/1/2001,31.10818609,31.3602055,30.96318852,31.15651885,11940800
7/31/2001,30.77330897,31.35330202,30.70426321,30.89414016,11918100
7/30/2001,30.83890395,30.89414,30.53164607,30.72152302,8547700
7/27/2001,30.71461951,30.89413978,30.39700496,30.70771345,8478800
7/26/2001,30.10355454,30.72152333,29.93093756,30.54890635,12898200
7/25/2001,29.70998743,30.24855413,29.55118016,30.1173635,12088500
7/24/2001,30.08284061,30.15188637,29.30606422,29.6685609,12269000
7/23/2001,31.04949702,31.07711367,30.06557817,30.06557817,8065200
7/20/2001,30.8250948,31.09782963,30.74568961,30.89068718,6705800
7/19/2001,31.18068454,31.45687274,30.69045301,31.1427088,10082900
7/18/2001,30.62140513,30.99425815,30.44878816,30.77676179,7709300
7/17/2001,30.49712051,31.10127994,30.36938567,31.06330385,7469800
7/16/2001,31.03913798,31.21520798,30.5281931,30.67319067,6915300
7/13/2001,30.71806999,31.22901763,30.64212094,31.20139822,10433800
7/12/2001,30.25545811,30.93556935,30.18986297,30.83890419,12002800
7/11/2001,29.7721297,30.04486487,29.42344271,29.86879486,15328600
7/10/2001,30.52819305,30.64902425,29.81010573,29.82736847,8630700
7/9/2001,30.25200463,30.61450132,30.15188644,30.32450342,8339300
7/6/2001,30.88033077,30.94247288,30.10010375,30.10010375,11665900
7/5/2001,31.48794308,31.68817947,31.00116458,31.00806788,5517900
7/3/2001,31.80210714,31.84353349,31.48103956,31.84353349,3303100
7/2/2001,31.394731,31.91948558,31.33258888,31.85389009,8522200
6/29/2001,31.39473106,31.8124638,31.20830438,31.32568254,9824200
6/28/2001,31.11854264,31.7882972,31.09437626,31.17032842,10269300
6/27/2001,30.98044868,31.20139842,30.74223932,30.93902233,10105100
6/26/2001,30.73878609,31.25318365,30.6248582,30.96318851,8005800
6/25/2001,31.56044174,31.61568021,30.94592564,31.02187746,8406800
6/22/2001,31.63294084,31.66746355,31.17378175,31.41199111,12212000
6/21/2001,31.19449434,31.91603227,31.17032831,31.74686832,12259100
6/20/2001,30.83890417,31.41544454,30.80783174,31.26699359,8787200
6/19/2001,31.24973076,31.42580077,30.73533285,31.0460441,7732300
6/18/2001,30.99771161,31.27044643,30.74223917,30.86307036,11368300
6/15/2001,30.74223945,31.25663736,30.56616944,31.0667573,16821100
6/14/2001,31.74956664,31.79087825,30.91302736,30.99909107,12603000
6/13/2001,32.43463348,32.57577934,31.91136748,31.96300605,7629400
6/12/2001,31.98366051,32.63085859,31.70137154,32.33479908,9364400
6/11/2001,32.62053159,32.71692261,32.17300201,32.41053579,7012200
6/8/2001,32.96134308,33.01986847,32.42430621,32.72036572,8170600
6/7/2001,32.73757926,33.18511159,32.72036548,33.13002944,7355300
6/6/2001,33.35035245,33.35035245,32.84429749,32.97167247,12064900
6/5/2001,32.88904955,33.48805229,32.81331314,33.34002512,9115400
6/4/2001,32.65151549,32.86839501,32.40365166,32.8374107,5623500
